SAMPLE POINT;DATE;Rain (mm)
MMS31;25/3/2012;0
MMS31;26/3/2012;0
MMS31;27/3/2012;0
MMS31;28/3/2012;0
MMS31;29/3/2012;0
MMS31;30/3/2012;0
MMS31;31/3/2012;0
MMS31;1/4/2012;0
MMS31;2/4/2012;1,2
MMS31;3/4/2012;0
MMS31;4/4/2012;5,3
MMS31;5/4/2012;6
MMS31;6/4/2012;0
MMS31;7/4/2012;0
MMS31;8/4/2012;0
MMS31;9/4/2012;12,9
MMS31;10/4/2012;4,7
MMS31;11/4/2012;0
MMS31;12/4/2012;0
MMS31;13/4/2012;2,4
MMS31;14/4/2012;0,2
MMS31;15/4/2012;4
MMS31;16/4/2012;0
MMS31;17/4/2012;2,2
MMS31;18/4/2012;18,9
MMS31;19/4/2012;0
MMS31;20/4/2012;0,4
MMS31;21/4/2012;0
MMS31;22/4/2012;0
MMS31;23/4/2012;0
MMS31;24/4/2012;0
MMS31;25/4/2012;0
MMS31;26/4/2012;0
MMS31;27/4/2012;1,1
MMS31;28/4/2012;1
MMS31;29/4/2012;0
MMS31;30/4/2012;0
MMS31;1/5/2012;0
MMS31;2/5/2012;0
MMS31;3/5/2012;0
MMS31;4/5/2012;0
MMS31;5/5/2012;0
MMS31;6/5/2012;0
MMS31;7/5/2012;0
MMS31;8/5/2012;0
MMS31;9/5/2012;3,9
MMS31;10/5/2012;2,6
MMS31;11/5/2012;0
MMS31;12/5/2012;2,4
MMS31;13/5/2012;1,5
MMS31;14/5/2012;8,7
MMS31;15/5/2012;24,8
MMS31;16/5/2012;0,1
MMS31;17/5/2012;12
MMS31;18/5/2012;12,8
MMS31;19/5/2012;1,6
MMS31;20/5/2012;0,4
MMS31;21/5/2012;0
MMS31;22/5/2012;3,1
MMS31;23/5/2012;0
MMS31;24/5/2012;2,9
MMS31;25/5/2012;0
MMS31;26/5/2012;0,8
MMS31;27/5/2012;45,7
MMS31;28/5/2012;3,2
MMS31;29/5/2012;0
MMS31;30/5/2012;1,6
MMS31;31/5/2012;0
MMS31;1/6/2012;4
MMS31;2/6/2012;0
MMS31;3/6/2012;0
MMS31;4/6/2012;0
MMS31;5/6/2012;0
MMS31;6/6/2012;0
MMS31;7/6/2012;0
MMS31;8/6/2012;0
MMS31;9/6/2012;0
MMS31;10/6/2012;0
MMS31;11/6/2012;0
MMS31;12/6/2012;0
MMS31;13/6/2012;0
MMS31;14/6/2012;0
MMS31;15/6/2012;0
MMS31;16/6/2012;0
MMS31;17/6/2012;0
MMS31;18/6/2012;0
MMS31;19/6/2012;0
MMS31;20/6/2012;0
MMS31;21/6/2012;0
MMS31;22/6/2012;0
MMS31;23/6/2012;0
MMS31;24/6/2012;0,2
MMS31;25/6/2012;0
MMS31;26/6/2012;0
MMS31;27/6/2012;1,9
MMS31;28/6/2012;4,1
MMS31;29/6/2012;0
MMS31;30/6/2012;0
MMS31;1/7/2012;0
MMS31;2/7/2012;0
MMS31;3/7/2012;0
MMS31;4/7/2012;0
MMS31;5/7/2012;0
MMS31;6/7/2012;0
MMS31;7/7/2012;0
MMS31;8/7/2012;0
MMS31;9/7/2012;0
MMS31;10/7/2012;0
MMS31;11/7/2012;0,2
MMS31;12/7/2012;0
MMS31;13/7/2012;0
MMS31;14/7/2012;0
MMS31;15/7/2012;0
MMS31;16/7/2012;0
MMS31;17/7/2012;0
MMS31;18/7/2012;0
MMS31;19/7/2012;0
MMS31;20/7/2012;0
MMS31;21/7/2012;0
MMS31;22/7/2012;0
MMS31;23/7/2012;0
MMS31;24/7/2012;0
MMS31;25/7/2012;0
MMS31;26/7/2012;0
MMS31;27/7/2012;0
MMS31;28/7/2012;0
MMS31;29/7/2012;0
MMS31;30/7/2012;0
MMS31;31/7/2012;0
MMS31;1/8/2012;4
MMS31;2/8/2012;0
MMS31;3/8/2012;0
MMS31;4/8/2012;0
MMS31;5/8/2012;0
MMS31;6/8/2012;0
MMS31;7/8/2012;0
MMS31;8/8/2012;0
MMS31;9/8/2012;0
MMS31;10/8/2012;0
MMS31;27/9/2012;0
MMS31;28/9/2012;0
MMS31;29/9/2012;0
MMS31;30/9/2012;0
MMS31;1/10/2012;0
MMS31;2/10/2012;0
MMS31;3/10/2012;0
MMS31;4/10/2012;3
MMS31;5/10/2012;0
MMS31;6/10/2012;0
MMS31;7/10/2012;0
MMS31;8/10/2012;0
MMS31;9/10/2012;0
MMS31;10/10/2012;0
MMS31;11/10/2012;0
MMS31;12/10/2012;0
MMS31;13/10/2012;0
MMS31;14/10/2012;0
MMS31;15/10/2012;1
MMS31;16/10/2012;0
MMS31;17/10/2012;0
MMS31;18/10/2012;0
MMS31;19/10/2012;0
MMS31;20/10/2012;0
MMS31;21/10/2012;0
MMS31;22/10/2012;0
MMS31;23/10/2012;0,1
MMS31;24/10/2012;0
MMS31;25/10/2012;0
MMS31;26/10/2012;0
MMS31;27/10/2012;2,5
MMS31;28/10/2012;20,4
MMS31;29/10/2012;8
MMS31;30/10/2012;1,6
MMS31;31/10/2012;0
MMS31;1/11/2012;13,7
MMS31;2/11/2012;0,1
MMS31;3/11/2012;0
MMS31;4/11/2012;0
MMS31;5/11/2012;0
MMS31;6/11/2012;0
MMS31;7/11/2012;40,8
MMS31;8/11/2012;2,8
MMS31;9/11/2012;0
MMS31;10/11/2012;0
MMS31;11/11/2012;0
MMS31;12/11/2012;0
MMS31;13/11/2012;0
MMS31;14/11/2012;0
MMS31;15/11/2012;0
MMS31;16/11/2012;0
MMS31;17/11/2012;0,2
MMS31;18/11/2012;0
MMS31;19/11/2012;0
MMS31;20/11/2012;23,2
MMS31;21/11/2012;7
MMS31;22/11/2012;0
MMS31;23/11/2012;0
MMS31;24/11/2012;0
MMS31;25/11/2012;0
MMS31;26/11/2012;0
MMS31;27/11/2012;0
MMS31;28/11/2012;0
MMS31;29/11/2012;6,1
MMS31;30/11/2012;0
MMS31;1/12/2012;0
MMS31;2/12/2012;11,5
MMS31;3/12/2012;6,6
MMS31;4/12/2012;0
MMS31;5/12/2012;2,5
MMS31;6/12/2012;0
MMS31;7/12/2012;0
MMS31;8/12/2012;4,5
MMS31;9/12/2012;13,6
MMS31;10/12/2012;0
MMS31;11/12/2012;4
MMS31;12/12/2012;0
MMS31;13/12/2012;0
MMS31;14/12/2012;0
MMS31;15/12/2012;0
MMS31;16/12/2012;0,2
MMS31;17/12/2012;2
MMS31;18/12/2012;24,2
MMS31;19/12/2012;11,3
MMS31;20/12/2012;0
MMS31;21/12/2012;7,5
MMS31;22/12/2012;3,9
MMS31;23/12/2012;0
MMS31;24/12/2012;0
MMS31;25/12/2012;0,1
MMS31;26/12/2012;0,2
MMS31;27/12/2012;0
MMS31;28/12/2012;0,1
MMS31;29/12/2012;6,6
MMS31;30/12/2012;0
MMS31;31/12/2012;0
MMS31;1/1/2013;0
MMS31;2/1/2013;0
MMS31;3/1/2013;0,1
MMS31;4/1/2013;0
MMS31;5/1/2013;0
MMS31;6/1/2013;0
MMS31;7/1/2013;0
MMS31;8/1/2013;0
MMS31;9/1/2013;0
MMS31;10/1/2013;0
MMS31;11/1/2013;1,8
MMS31;12/1/2013;8,3
MMS31;13/1/2013;0
MMS31;14/1/2013;0,6
MMS31;15/1/2013;0
MMS31;16/1/2013;4,1
MMS31;17/1/2013;1
MMS31;18/1/2013;1,6
MMS31;19/1/2013;0
MMS31;20/1/2013;0
MMS31;21/1/2013;3,5
MMS31;22/1/2013;0
MMS31;23/1/2013;0
MMS31;24/1/2013;6,1
MMS31;25/1/2013;9,2
MMS31;26/1/2013;15,1
MMS31;27/1/2013;0,5
MMS31;28/1/2013;0
MMS31;29/1/2013;0
MMS31;30/1/2013;0
MMS31;31/1/2013;0
MMS31;1/2/2013;0
MMS31;2/2/2013;0
MMS31;3/2/2013;0
MMS31;4/2/2013;0
MMS31;5/2/2013;0
MMS31;6/2/2013;0
MMS31;7/2/2013;3,2
MMS31;8/2/2013;1,7
MMS31;9/2/2013;0
MMS31;10/2/2013;0
MMS31;11/2/2013;0
MMS31;12/2/2013;0
MMS31;13/2/2013;11
MMS31;14/2/2013;16,5
MMS31;15/2/2013;3,1
MMS31;16/2/2013;14,2
MMS31;17/2/2013;0
MMS31;18/2/2013;6,9
MMS31;19/2/2013;21,1
MMS31;20/2/2013;0,2
MMS31;21/2/2013;30,7
MMS31;22/2/2013;14,2
MMS31;23/2/2013;0,1
MMS31;24/2/2013;1
MMS31;25/2/2013;0,9
MMS31;26/2/2013;21
MMS31;27/2/2013;31
MMS31;28/2/2013;0
MMS31;1/3/2013;0,1
MMS31;2/3/2013;1,7
MMS31;3/3/2013;1,4
MMS31;4/3/2013;0
MMS31;5/3/2013;0
MMS31;6/3/2013;0
MMS31;7/3/2013;5
MMS31;8/3/2013;1,5
MMS31;9/3/2013;0,8
MMS31;10/3/2013;0,1
MMS31;11/3/2013;0,1
MMS31;12/3/2013;0
MMS31;13/3/2013;0
MMS31;14/3/2013;5,4
MMS31;15/3/2013;0
MMS31;16/3/2013;0
MMS31;17/3/2013;0
MMS31;18/3/2013;6,4
MMS31;19/3/2013;0
MMS31;20/3/2013;0
MMS31;21/3/2013;7,6
MMS31;22/3/2013;0
MMS31;23/3/2013;0
MMS31;24/3/2013;0
MMS31;25/3/2013;0,1
MMS31;26/3/2013;1,1
MMS31;27/3/2013;10,9
MMS31;28/3/2013;0,4
MMS31;29/3/2013;0,5
MMS31;30/3/2013;0,1
MMS31;31/3/2013;1,1
MMS31;1/4/2013;0,1
MMS31;2/4/2013;0
MMS31;3/4/2013;3,1
MMS31;4/4/2013;0
MMS31;5/4/2013;0
MMS31;6/4/2013;0
MMS31;7/4/2013;15,7
MMS31;8/4/2013;13,3
MMS31;9/4/2013;4,2
MMS31;10/4/2013;0,1
MMS31;11/4/2013;0
MMS31;12/4/2013;0
MMS31;13/4/2013;0
MMS31;14/4/2013;21,4
MMS31;15/4/2013;3,6
MMS31;16/4/2013;0
MMS31;17/4/2013;0
MMS31;18/4/2013;0
MMS31;19/4/2013;0
MMS31;20/4/2013;0
MMS31;21/4/2013;0
MMS31;22/4/2013;0
MMS31;23/4/2013;0
MMS31;24/4/2013;0
MMS31;25/4/2013;0
MMS31;26/4/2013;0
MMS31;27/4/2013;0
MMS31;28/4/2013;0
MMS31;29/4/2013;0
MMS31;30/4/2013;0
MMS31;1/5/2013;0
MMS31;2/5/2013;0
MMS31;3/5/2013;0
MMS31;4/5/2013;0
MMS31;5/5/2013;0
MMS31;6/5/2013;0
MMS31;7/5/2013;0
MMS31;8/5/2013;3,8
MMS31;9/5/2013;2,8
MMS31;10/5/2013;0
MMS31;11/5/2013;0
MMS31;12/5/2013;6,9
MMS31;13/5/2013;0,8
MMS31;14/5/2013;0
MMS31;15/5/2013;0
MMS31;16/5/2013;0
MMS31;17/5/2013;0
MMS31;18/5/2013;0
MMS31;19/5/2013;0
MMS31;20/5/2013;0
MMS31;21/5/2013;0
MMS31;22/5/2013;0
MMS31;23/5/2013;0
MMS31;24/5/2013;0
MMS31;25/5/2013;0
MMS31;26/5/2013;0
MMS31;27/5/2013;0
MMS31;28/5/2013;0
MMS31;29/5/2013;0
MMS31;30/5/2013;0
MMS31;31/5/2013;0
MMS31;1/6/2013;0
MMS31;2/6/2013;3,7
MMS31;3/6/2013;0
MMS31;4/6/2013;3,4
MMS31;5/6/2013;14,7
MMS31;6/6/2013;0
MMS31;7/6/2013;4,8
MMS31;8/6/2013;0
MMS31;9/6/2013;0
MMS31;10/6/2013;3
MMS31;11/6/2013;0
MMS31;12/6/2013;20,7
MMS31;13/6/2013;14,7
MMS31;14/6/2013;1
MMS31;15/6/2013;0
MMS31;16/6/2013;0
MMS31;17/6/2013;0
MMS31;18/6/2013;0
MMS31;19/6/2013;0
MMS31;20/6/2013;0
MMS31;21/6/2013;0
MMS31;22/6/2013;0
MMS31;23/6/2013;0
MMS31;24/6/2013;0
MMS31;25/6/2013;0
MMS31;26/6/2013;0
MMS31;27/6/2013;0
MMS31;28/6/2013;3,2
MMS31;29/6/2013;3,5
MMS31;30/6/2013;0
MMS31;1/7/2013;0
MMS31;2/7/2013;0
MMS31;3/7/2013;0
MMS31;4/7/2013;0
MMS31;5/7/2013;0,1
MMS31;6/7/2013;0
MMS31;7/7/2013;0
MMS31;8/7/2013;0
MMS31;9/7/2013;5,7
MMS31;10/7/2013;0,6
MMS31;11/7/2013;0
MMS31;12/7/2013;0,2
MMS31;13/7/2013;0
MMS31;14/7/2013;0
MMS31;15/7/2013;0
MMS31;16/7/2013;0
MMS31;17/7/2013;0
MMS31;18/7/2013;0
MMS31;19/7/2013;0
MMS31;20/7/2013;0
MMS31;21/7/2013;0
MMS31;22/7/2013;3,7
MMS31;23/7/2013;0,2
MMS31;24/7/2013;0
MMS31;25/7/2013;0
MMS31;26/7/2013;0
MMS31;27/7/2013;0
MMS31;28/7/2013;0
MMS31;29/7/2013;0
MMS31;30/7/2013;0
MMS31;31/7/2013;0
MMS31;1/8/2013;0
MMS31;2/8/2013;0
MMS31;3/8/2013;0
MMS31;4/8/2013;0
MMS31;5/8/2013;0
MMS31;6/8/2013;0
MMS31;7/8/2013;0
MMS31;8/8/2013;0
MMS31;9/8/2013;0
MMS31;10/8/2013;0
MMS31;11/8/2013;0
MMS31;12/8/2013;0
MMS31;13/8/2013;0
MMS31;14/8/2013;0
MMS31;15/8/2013;0
MMS31;16/8/2013;0
MMS31;17/8/2013;0
MMS31;18/8/2013;0
MMS31;19/8/2013;0
MMS31;20/8/2013;0
MMS31;21/8/2013;0
MMS31;22/8/2013;0
MMS31;23/8/2013;0
MMS31;24/8/2013;0
MMS31;25/8/2013;0
MMS31;26/8/2013;0
MMS31;27/8/2013;0
MMS31;28/8/2013;11,2
MMS31;29/8/2013;0
MMS31;30/8/2013;0
MMS31;31/8/2013;24,5
MMS31;1/9/2013;0
MMS31;2/9/2013;0
MMS31;3/9/2013;0
MMS31;4/9/2013;0
MMS31;5/9/2013;0
MMS31;6/9/2013;0
MMS31;7/9/2013;0
MMS31;8/9/2013;0
MMS31;9/9/2013;0
MMS31;10/9/2013;0
MMS31;11/9/2013;0
MMS31;12/9/2013;0
MMS31;13/9/2013;2,5
MMS31;14/9/2013;0
MMS31;15/9/2013;0
MMS31;16/9/2013;0,2
MMS31;17/9/2013;0
MMS31;18/9/2013;0
MMS31;19/9/2013;0
MMS31;20/9/2013;0
MMS31;21/9/2013;0
MMS31;22/9/2013;0
MMS31;23/9/2013;0
MMS31;24/9/2013;0
MMS31;25/9/2013;0
MMS31;26/9/2013;0
MMS31;27/9/2013;0
MMS31;28/9/2013;0,6
MMS31;29/9/2013;0
MMS31;30/9/2013;7,9
MMS31;1/10/2013;0
MMS31;2/10/2013;5,4
MMS31;3/10/2013;4,2
MMS31;4/10/2013;0
MMS31;5/10/2013;0,1
MMS31;6/10/2013;0
MMS31;7/10/2013;0
MMS31;8/10/2013;0
MMS31;9/10/2013;0,5
MMS31;10/10/2013;0
MMS31;11/10/2013;2,1
MMS31;12/10/2013;0,1
MMS31;13/10/2013;0
MMS31;14/10/2013;0
MMS31;15/10/2013;0
MMS31;16/10/2013;0
MMS31;17/10/2013;1,3
MMS31;18/10/2013;0
MMS31;19/10/2013;0
MMS31;20/10/2013;0
MMS31;21/10/2013;0
MMS31;22/10/2013;0
MMS31;23/10/2013;0
MMS31;24/10/2013;0
MMS31;25/10/2013;0
MMS31;26/10/2013;0
MMS31;27/10/2013;0
MMS31;28/10/2013;0,1
MMS31;29/10/2013;0,1
MMS31;30/10/2013;0
MMS31;31/10/2013;0
MMS31;1/11/2013;0
MMS31;2/11/2013;0
MMS31;3/11/2013;0,1
MMS31;4/11/2013;0
MMS31;5/11/2013;0
MMS31;6/11/2013;10,5
MMS31;7/11/2013;0
MMS31;8/11/2013;0,1
MMS31;9/11/2013;0
MMS31;10/11/2013;0,1
MMS31;11/11/2013;2,2
MMS31;12/11/2013;3,7
MMS31;13/11/2013;0,4
MMS31;14/11/2013;8
MMS31;15/11/2013;3,5
MMS31;16/11/2013;0
MMS31;17/11/2013;0
MMS31;18/11/2013;0
MMS31;19/11/2013;0
MMS31;20/11/2013;0,5
MMS31;21/11/2013;0,7
MMS31;22/11/2013;1,7
MMS31;23/11/2013;0,1
MMS31;24/11/2013;9,5
MMS31;25/11/2013;0,3
MMS31;26/11/2013;5,7
MMS31;27/11/2013;20,4
MMS31;28/11/2013;0
MMS31;29/11/2013;0
MMS31;30/11/2013;4,3
MMS31;1/12/2013;4,9
MMS31;2/12/2013;6
MMS31;3/12/2013;3,4
MMS31;4/12/2013;0
MMS31;5/12/2013;0
MMS31;6/12/2013;0
MMS31;7/12/2013;0,1
MMS31;8/12/2013;0
MMS31;9/12/2013;0
MMS31;10/12/2013;1,9
MMS31;11/12/2013;0
MMS31;12/12/2013;0
MMS31;13/12/2013;0
MMS31;14/12/2013;0
MMS31;15/12/2013;0,1
MMS31;16/12/2013;0
MMS31;17/12/2013;0
MMS31;18/12/2013;0
MMS31;19/12/2013;0
MMS31;20/12/2013;0,1
MMS31;21/12/2013;0,1
MMS31;22/12/2013;0
MMS31;23/12/2013;0,1
MMS31;24/12/2013;0,1
MMS31;25/12/2013;0,1
MMS31;26/12/2013;0,7
MMS31;27/12/2013;30,1
MMS31;28/12/2013;8,4
MMS31;29/12/2013;0
MMS31;30/12/2013;0
MMS31;31/12/2013;0
MMS31;1/1/2014;1,4
MMS31;2/1/2014;0,7
MMS31;3/1/2014;0
MMS31;4/1/2014;0,2
MMS31;5/1/2014;0
MMS31;6/1/2014;0,5
MMS31;7/1/2014;5
MMS31;8/1/2014;0,2
MMS31;9/1/2014;0,2
MMS31;10/1/2014;0,1
MMS31;11/1/2014;0,1
MMS31;12/1/2014;0,1
MMS31;13/1/2014;0,1
MMS31;14/1/2014;0
MMS31;15/1/2014;3
MMS31;16/1/2014;0,5
MMS31;17/1/2014;0,1
MMS31;18/1/2014;0
MMS31;19/1/2014;0,1
MMS31;20/1/2014;0
MMS31;21/1/2014;0
MMS31;22/1/2014;0
MMS31;23/1/2014;0
MMS31;24/1/2014;15,7
MMS31;25/1/2014;36,6
MMS31;26/1/2014;17,2
MMS31;27/1/2014;0,1
MMS31;28/1/2014;16,9
MMS31;29/1/2014;2,5
MMS31;30/1/2014;0
MMS31;31/1/2014;0
MMS31;1/2/2014;0
MMS31;2/2/2014;0
MMS31;3/2/2014;0
MMS31;4/2/2014;0
MMS31;5/2/2014;0
MMS31;6/2/2014;0,9
MMS31;7/2/2014;0,2
MMS31;8/2/2014;0,1
MMS31;9/2/2014;0
MMS31;10/2/2014;0
MMS31;11/2/2014;0
MMS31;12/2/2014;9,7
MMS31;13/2/2014;0,1
MMS31;14/2/2014;0
MMS31;15/2/2014;0
MMS31;16/2/2014;0
MMS31;17/2/2014;0,1
MMS31;18/2/2014;0,2
MMS31;19/2/2014;0
MMS31;20/2/2014;0
MMS31;21/2/2014;0,2
MMS31;22/2/2014;2,1
MMS31;23/2/2014;11,6
MMS31;24/2/2014;0,7
MMS31;25/2/2014;1,3
MMS31;26/2/2014;0
MMS31;27/2/2014;0,1
MMS31;28/2/2014;5,5
MMS31;1/3/2014;3,5
MMS31;2/3/2014;57,6
MMS31;3/3/2014;39,2
MMS31;4/3/2014;2,1
MMS31;5/3/2014;15,6
MMS31;6/3/2014;0,8
MMS31;7/3/2014;14,8
MMS31;8/3/2014;0
MMS31;9/3/2014;1,5
MMS31;10/3/2014;15,8
MMS31;11/3/2014;0,8
MMS31;12/3/2014;0
MMS31;13/3/2014;0
MMS31;14/3/2014;0
MMS31;15/3/2014;0
MMS31;16/3/2014;0
MMS31;17/3/2014;0
MMS31;18/3/2014;0
MMS31;19/3/2014;0
MMS31;20/3/2014;0
MMS31;21/3/2014;0
MMS31;22/3/2014;0
MMS31;23/3/2014;0
MMS31;24/3/2014;0
MMS31;25/3/2014;0
MMS31;26/3/2014;0,6
MMS31;27/3/2014;0,4
MMS31;28/3/2014;0
MMS31;29/3/2014;0
MMS31;30/3/2014;0
MMS31;31/3/2014;0
MMS31;1/4/2014;0
MMS31;2/4/2014;0
MMS31;3/4/2014;0
MMS31;4/4/2014;0
MMS31;5/4/2014;0
MMS31;6/4/2014;0,4
MMS31;7/4/2014;0,5
MMS31;8/4/2014;0
MMS31;9/4/2014;0
MMS31;10/4/2014;0,6
MMS31;11/4/2014;0
MMS31;12/4/2014;0
MMS31;13/4/2014;0
MMS31;14/4/2014;0,2
MMS31;15/4/2014;0
MMS31;16/4/2014;2,5
MMS31;17/4/2014;34,8
MMS31;18/4/2014;4,4
MMS31;19/4/2014;0,4
MMS31;20/4/2014;6,9
MMS31;21/4/2014;0,5
MMS31;22/4/2014;0
MMS31;23/4/2014;0
MMS31;24/4/2014;0
MMS31;25/4/2014;7
MMS31;26/4/2014;2,5
MMS31;27/4/2014;0,3
MMS31;28/4/2014;0,6
MMS31;29/4/2014;1
MMS31;30/4/2014;0
MMS31;1/5/2014;6,3
MMS31;2/5/2014;0,3
MMS31;3/5/2014;0,1
MMS31;4/5/2014;0
MMS31;5/5/2014;6,9
MMS31;6/5/2014;8,2
MMS31;7/5/2014;0
MMS31;8/5/2014;0
MMS31;9/5/2014;0,8
MMS31;10/5/2014;1,6
MMS31;11/5/2014;0
MMS31;12/5/2014;0
MMS31;13/5/2014;0
MMS31;14/5/2014;0
MMS31;15/5/2014;0
MMS31;16/5/2014;0
MMS31;17/5/2014;7
MMS31;18/5/2014;0,3
MMS31;19/5/2014;0
MMS31;20/5/2014;0
MMS31;21/5/2014;0
MMS31;22/5/2014;0,4
MMS31;23/5/2014;0
MMS31;24/5/2014;0
MMS31;25/5/2014;0
MMS31;26/5/2014;2,4
MMS31;27/5/2014;0
MMS31;28/5/2014;0
MMS31;29/5/2014;4,4
MMS31;30/5/2014;0
MMS31;31/5/2014;0
MMS31;1/6/2014;0
MMS31;2/6/2014;3,1
MMS31;3/6/2014;5,1
MMS31;4/6/2014;13,1
MMS31;5/6/2014;0
MMS31;6/6/2014;0
MMS31;7/6/2014;0
MMS31;8/6/2014;0,4
MMS31;9/6/2014;0
MMS31;10/6/2014;0
MMS31;11/6/2014;0,1
MMS31;12/6/2014;0,2
MMS31;13/6/2014;0
MMS31;14/6/2014;0
MMS31;15/6/2014;1,4
MMS31;16/6/2014;0,3
MMS31;17/6/2014;0
MMS31;18/6/2014;1
MMS31;19/6/2014;16,1
MMS31;20/6/2014;1,9
MMS31;21/6/2014;0
MMS31;22/6/2014;0
MMS31;23/6/2014;0
MMS31;24/6/2014;0
MMS31;25/6/2014;0
MMS31;26/6/2014;0
MMS31;27/6/2014;0,8
MMS31;28/6/2014;0,9
MMS31;29/6/2014;0
MMS31;30/6/2014;0
MMS31;1/7/2014;0
MMS31;2/7/2014;0
MMS31;3/7/2014;0
MMS31;4/7/2014;0
MMS31;5/7/2014;0
MMS31;6/7/2014;0
MMS31;7/7/2014;0
MMS31;8/7/2014;0
MMS31;9/7/2014;0
MMS31;10/7/2014;0
MMS31;11/7/2014;0
MMS31;12/7/2014;0
MMS31;13/7/2014;0
MMS31;14/7/2014;0
MMS31;15/7/2014;5,8
MMS31;16/7/2014;0
MMS31;17/7/2014;0
MMS31;18/7/2014;0
MMS31;19/7/2014;0
MMS31;20/7/2014;0
MMS31;21/7/2014;0
MMS31;22/7/2014;0
MMS31;23/7/2014;0
MMS31;24/7/2014;0
MMS31;25/7/2014;0
MMS31;26/7/2014;0
MMS31;27/7/2014;0
MMS31;28/7/2014;0
MMS31;29/7/2014;0
MMS31;30/7/2014;0
MMS31;31/7/2014;0
MMS31;1/8/2014;0,1
MMS31;2/8/2014;0
MMS31;3/8/2014;0
MMS31;4/8/2014;0
MMS31;5/8/2014;0
MMS31;6/8/2014;27,8
MMS31;7/8/2014;10,9
MMS31;8/8/2014;0
MMS31;9/8/2014;0
MMS31;10/8/2014;0
MMS31;11/8/2014;0
MMS31;12/8/2014;0
MMS31;13/8/2014;0
MMS31;14/8/2014;0
MMS31;15/8/2014;0
MMS31;16/8/2014;0
MMS31;17/8/2014;6,2
MMS31;18/8/2014;0
MMS31;19/8/2014;0
MMS31;20/8/2014;0
MMS31;21/8/2014;0
MMS31;22/8/2014;0
MMS31;23/8/2014;0
MMS31;24/8/2014;0
MMS31;25/8/2014;0
MMS31;26/8/2014;0
MMS31;27/8/2014;0
MMS31;28/8/2014;0
MMS31;29/8/2014;0
MMS31;30/8/2014;0
MMS31;31/8/2014;0
MMS31;1/9/2014;0
MMS31;2/9/2014;11,3
MMS31;3/9/2014;65,7
MMS31;4/9/2014;0,3
MMS31;5/9/2014;0
MMS31;6/9/2014;2,2
MMS31;7/9/2014;41,2
MMS31;8/9/2014;0,2
MMS31;9/9/2014;0,1
MMS31;10/9/2014;0
MMS31;11/9/2014;0
MMS31;12/9/2014;0
MMS31;13/9/2014;0
MMS31;14/9/2014;0,7
MMS31;15/9/2014;2,5
MMS31;16/9/2014;25,7
MMS31;17/9/2014;0,3
MMS31;18/9/2014;0
MMS31;19/9/2014;0
MMS31;20/9/2014;0
MMS31;21/9/2014;0
MMS31;22/9/2014;0
MMS31;23/9/2014;0
MMS31;24/9/2014;0
MMS31;25/9/2014;0
MMS31;26/9/2014;19,4
MMS31;27/9/2014;1
MMS31;28/9/2014;0
MMS31;29/9/2014;0
MMS31;30/9/2014;0
MMS31;1/10/2014;0
MMS31;2/10/2014;0
MMS31;3/10/2014;0
MMS31;4/10/2014;0
MMS31;5/10/2014;0,1
MMS31;6/10/2014;3,3
MMS31;7/10/2014;19,3
MMS31;8/10/2014;13,8
MMS31;9/10/2014;0,9
MMS31;10/10/2014;0,1
MMS31;11/10/2014;0
MMS31;12/10/2014;0
MMS31;13/10/2014;0,1
MMS31;14/10/2014;0,1
MMS31;15/10/2014;0
MMS31;16/10/2014;0
MMS31;17/10/2014;0
MMS31;18/10/2014;0
MMS31;19/10/2014;0
MMS31;20/10/2014;0
MMS31;21/10/2014;0
MMS31;24/10/2014;115,4
MMS31;25/10/2014;42,6
MMS31;26/10/2014;0,2
MMS31;27/10/2014;0
MMS31;28/10/2014;0,1
MMS31;29/10/2014;0,1
MMS31;30/10/2014;0,4
MMS31;31/10/2014;19,9
MMS31;1/11/2014;0
MMS31;2/11/2014;0,1
MMS31;3/11/2014;0
MMS31;4/11/2014;0
MMS31;5/11/2014;0,1
MMS31;6/11/2014;0,3
MMS31;7/11/2014;0
MMS31;8/11/2014;37,5
MMS31;9/11/2014;23,3
MMS31;10/11/2014;0,2
MMS31;11/11/2014;0
MMS31;12/11/2014;0,2
MMS31;13/11/2014;78,8
MMS31;14/11/2014;31,9
MMS31;15/11/2014;0,1
MMS31;16/11/2014;0
MMS31;17/11/2014;5
MMS31;18/11/2014;0,1
MMS31;19/11/2014;2,6
MMS31;20/11/2014;0
MMS31;21/11/2014;0
MMS31;22/11/2014;0
MMS31;23/11/2014;5,4
MMS31;24/11/2014;1,2
MMS31;25/11/2014;0,8
MMS31;26/11/2014;0,4
MMS31;27/11/2014;0,4
MMS31;28/11/2014;0,2
MMS31;29/11/2014;0
MMS31;30/11/2014;5,8
MMS31;1/12/2014;15
MMS31;2/12/2014;8,7
MMS31;3/12/2014;7,2
MMS31;4/12/2014;11,6
MMS31;5/12/2014;4
MMS31;6/12/2014;49,4
MMS31;7/12/2014;20,3
MMS31;8/12/2014;86,9
MMS31;9/12/2014;33,8
MMS31;10/12/2014;7,4
MMS31;11/12/2014;3,7
MMS31;12/12/2014;0,1
MMS31;13/12/2014;0
MMS31;14/12/2014;0
MMS31;15/12/2014;0,2
MMS31;16/12/2014;0,1
MMS31;17/12/2014;21,8
MMS31;18/12/2014;0
MMS31;19/12/2014;0,2
MMS31;20/12/2014;0
MMS31;21/12/2014;0
